2000-01-07	1.00770	1.04140	1.00490	1.03290	0
2000-01-14	1.02840	1.03690	1.00750	1.02600	0
2000-01-21	1.01300	1.01870	1.00650	1.01680	0
2000-01-28	1.00490	1.00950	0.98650	0.98830	0
2000-02-04	0.97740	0.99470	0.96650	0.98970	0
2000-02-11	0.98180	0.99670	0.97500	0.98520	0
2000-02-18	0.98690	0.99520	0.97640	0.98810	0
2000-02-25	0.98450	1.00900	0.98410	0.99140	0
2000-03-03	0.97360	0.99000	0.93900	0.96280	0
2000-03-10	0.95800	0.96960	0.95240	0.96730	0
2000-03-17	0.96270	0.97370	0.96000	0.97030	0
2000-03-24	0.97100	0.97440	0.95820	0.97150	0
2000-03-31	0.97490	0.97870	0.94830	0.96210	0
2000-04-07	0.95640	0.97500	0.95000	0.95840	0
2000-04-14	0.95420	0.96440	0.95150	0.95280	0
2000-04-21	0.96590	0.96710	0.93540	0.93800	0
2000-04-28	0.93710	0.94500	0.90640	0.91050	0
2000-05-05	0.91320	0.91740	0.88530	0.89070	0
2000-05-12	0.90100	0.91260	0.89130	0.90210	0
2000-05-19	0.91820	0.91940	0.88920	0.89430	0
2000-05-26	0.89730	0.91550	0.89520	0.91290	0
2000-06-02	0.93080	0.94100	0.92360	0.93170	0
2000-06-09	0.94580	0.97000	0.94100	0.95500	0
2000-06-16	0.95320	0.96500	0.94880	0.95430	0
2000-06-23	0.96430	0.96910	0.93500	0.93580	0
2000-06-30	0.93530	0.95340	0.92940	0.95090	0
2000-07-07	0.95210	0.95950	0.94640	0.95080	0
2000-07-14	0.94870	0.95640	0.93300	0.93720	0
2000-07-21	0.93780	0.93990	0.91940	0.93370	0
2000-07-28	0.93600	0.94470	0.93070	0.93180	0
2000-08-04	0.92350	0.92940	0.90110	0.90660	0
2000-08-11	0.90750	0.91110	0.89610	0.90790	0
2000-08-18	0.90240	0.91780	0.89950	0.91630	0
2000-08-25	0.90760	0.90790	0.89130	0.90210	0
2000-09-01	0.90200	0.90460	0.88370	0.88870	0
2000-09-08	0.90100	0.90380	0.86370	0.87230	0
2000-09-15	0.86400	0.87260	0.85500	0.86410	0
2000-09-22	0.85320	0.86050	0.84430	0.86050	0
2000-09-29	0.87990	0.88850	0.87100	0.87980	0
2000-10-06	0.88350	0.88570	0.86810	0.86910	0
2000-10-13	0.86820	0.87640	0.86160	0.86250	0
2000-10-20	0.85400	0.85710	0.83310	0.84320	0
2000-10-27	0.84000	0.84240	0.82300	0.83070	0
2000-11-03	0.84010	0.86660	0.83850	0.85900	0
2000-11-10	0.86650	0.87280	0.85190	0.86580	0
2000-11-17	0.86220	0.86640	0.85100	0.85330	0
2000-11-24	0.84870	0.85350	0.83710	0.83900	0
2000-12-01	0.83900	0.87340	0.83800	0.87230	0
2000-12-08	0.87980	0.89710	0.87530	0.88900	0
2000-12-15	0.88220	0.89330	0.87180	0.89240	0
2000-12-22	0.89450	0.91680	0.88800	0.91640	0
2000-12-29	0.92360	0.93380	0.91950	0.92970	0
2001-01-05	0.93920	0.95700	0.92620	0.94940	0
2001-01-12	0.95850	0.95910	0.93620	0.95200	0
2001-01-19	0.94990	0.95290	0.92900	0.94260	0
2001-01-26	0.93490	0.94490	0.91200	0.92420	0
2001-02-02	0.92360	0.94440	0.91470	0.93880	0
2001-02-09	0.93620	0.94400	0.91570	0.91800	0
2001-02-16	0.92470	0.93300	0.90300	0.90540	0
2001-02-23	0.91200	0.92390	0.90170	0.90360	0
2001-03-02	0.91740	0.93200	0.90760	0.93050	0
2001-03-09	0.93510	0.93700	0.92540	0.93300	0
2001-03-16	0.93220	0.93440	0.89550	0.89680	0
2001-03-23	0.89660	0.91250	0.88340	0.88930	0
2001-03-30	0.88920	0.89900	0.88010	0.88240	0
2001-04-06	0.87500	0.90880	0.87400	0.89670	0
2001-04-13	0.90330	0.90470	0.88100	0.89230	0
2001-04-20	0.88930	0.89890	0.86990	0.89770	0
2001-04-27	0.90230	0.90800	0.89100	0.90330	0
2001-05-04	0.89110	0.89750	0.88450	0.88990	0
2001-05-11	0.89230	0.89380	0.87820	0.88130	0
2001-05-18	0.87490	0.88800	0.87230	0.88280	0
2001-05-25	0.88000	0.88180	0.85030	0.85690	0
2001-06-01	0.85950	0.86120	0.84460	0.84540	0
2001-06-08	0.84680	0.85680	0.84270	0.85080	0
2001-06-15	0.84980	0.86360	0.84080	0.86240	0
2001-06-22	0.86240	0.86450	0.84970	0.85440	0
2001-06-29	0.85660	0.86590	0.84320	0.84420	0
2001-07-06	0.84930	0.85100	0.83540	0.83640	0
2001-07-13	0.84670	0.86400	0.84370	0.85360	0
2001-07-20	0.85450	0.87780	0.84920	0.87130	0
2001-07-27	0.87060	0.88230	0.86500	0.87760	0
2001-08-03	0.87580	0.88420	0.87180	0.88360	0
2001-08-10	0.88300	0.89410	0.87410	0.89230	0
2001-08-17	0.89390	0.91980	0.89180	0.91160	0
2001-08-24	0.91690	0.92400	0.90800	0.91500	0
2001-08-31	0.91240	0.91860	0.90290	0.91620	0
2001-09-07	0.90850	0.91040	0.88260	0.89560	0
2001-09-14	0.90610	0.91500	0.89550	0.91090	0
2001-09-21	0.92340	0.93310	0.91690	0.92790	0
2001-09-28	0.91350	0.92470	0.91010	0.91810	0
2001-10-05	0.91040	0.92300	0.90570	0.91770	0
2001-10-12	0.91860	0.92440	0.89920	0.90260	0
2001-10-19	0.91160	0.91410	0.89960	0.90320	0
2001-10-26	0.89830	0.90010	0.88700	0.89240	0
2001-11-02	0.89300	0.91180	0.89200	0.90250	0
2001-11-09	0.90120	0.90460	0.89070	0.89260	0
2001-11-16	0.89420	0.90140	0.87730	0.88160	0
2001-11-23	0.88410	0.88520	0.87550	0.87760	0
2001-11-30	0.87840	0.89810	0.87700	0.89640	0
2001-12-07	0.89630	0.89670	0.88420	0.88960	0
2001-12-14	0.88900	0.90510	0.88410	0.90420	0
2001-12-21	0.90330	0.90800	0.88540	0.88880	0
2001-12-28	0.88880	0.89040	0.87400	0.88430	0
2002-01-04	0.88430	0.90640	0.88250	0.89460	0
2002-01-11	0.89460	0.89940	0.88630	0.89250	0
2002-01-18	0.89250	0.89500	0.87920	0.88440	0
2002-01-25	0.88440	0.88880	0.86300	0.86500	0
2002-02-01	0.86500	0.86710	0.85620	0.86130	0
2002-02-08	0.86130	0.87520	0.86040	0.87270	0
2002-02-15	0.87270	0.87990	0.86790	0.87330	0
2002-02-22	0.87310	0.87810	0.86640	0.87550	0
2002-03-01	0.87510	0.87550	0.86140	0.86510	0
2002-03-08	0.86440	0.88380	0.86320	0.87450	0
2002-03-15	0.87330	0.88680	0.87040	0.88230	0
2002-03-22	0.88130	0.88600	0.87490	0.87670	0
2002-03-29	0.87640	0.87940	0.86990	0.87130	0
2002-04-05	0.87140	0.88550	0.87100	0.87870	0
2002-04-12	0.87900	0.88440	0.87340	0.87980	0
2002-04-19	0.87910	0.89210	0.87860	0.89080	0
2002-04-26	0.89010	0.90190	0.88590	0.90130	0
2002-05-03	0.90120	0.91720	0.89890	0.91590	0
2002-05-10	0.91570	0.91870	0.90350	0.91350	0
2002-05-17	0.91350	0.92180	0.89940	0.92050	0
2002-05-24	0.91980	0.92760	0.91600	0.92070	0
2002-05-31	0.92070	0.94110	0.91810	0.93280	0
2002-06-07	0.93270	0.94870	0.93020	0.94410	0
2002-06-14	0.94380	0.95210	0.93850	0.94560	0
2002-06-21	0.94560	0.97160	0.94100	0.97150	0
2002-06-28	0.97150	0.99890	0.96580	0.99060	0
2002-07-05	0.99060	0.99710	0.97130	0.97290	0
2002-07-12	0.97290	0.99670	0.97240	0.99100	0
2002-07-19	0.99100	1.02040	0.99070	1.01450	0
2002-07-26	1.01440	1.01600	0.98430	0.98690	0
2002-08-02	0.98690	0.99160	0.97220	0.98640	0
2002-08-09	0.98640	0.98760	0.96210	0.96980	0
2002-08-16	0.96980	0.98910	0.96920	0.98440	0
2002-08-23	0.98440	0.98700	0.96620	0.97240	0
2002-08-30	0.97240	0.98840	0.96840	0.98240	0
2002-09-06	0.98240	0.99890	0.97960	0.98180	0
2002-09-13	0.98180	0.98370	0.97000	0.97160	0
2002-09-20	0.97160	0.98730	0.96070	0.98140	0
2002-09-27	0.98140	0.98560	0.97260	0.98060	0
2002-10-04	0.98060	0.99090	0.97790	0.97890	0
2002-10-11	0.97890	0.99250	0.97580	0.98640	0
2002-10-18	0.98640	0.98910	0.96940	0.97170	0
2002-10-25	0.97170	0.98010	0.96840	0.97620	0
2002-11-01	0.97620	0.99660	0.97260	0.99650	0
2002-11-08	0.99650	1.01460	0.99310	1.01280	0
2002-11-15	1.01280	1.01690	1.00110	1.00920	0
2002-11-22	1.00920	1.01410	0.99590	0.99690	0
2002-11-29	0.99690	0.99690	0.98780	0.99430	0
2002-12-06	0.99430	1.01240	0.98580	1.00940	0
2002-12-13	1.00940	1.02580	1.00590	1.02260	0
2002-12-20	1.02320	1.03330	1.01910	1.02670	0
2002-12-27	1.02670	1.04410	1.02130	1.04360	0
2003-01-03	1.04360	1.05020	1.03330	1.04150	0
2003-01-10	1.04150	1.05830	1.03590	1.05760	0
2003-01-17	1.05760	1.06770	1.05020	1.06640	0
2003-01-24	1.06640	1.08470	1.06290	1.08270	0
2003-01-31	1.08270	1.09050	1.07200	1.07630	0
2003-02-07	1.07630	1.09360	1.06910	1.08260	0
2003-02-14	1.08260	1.08570	1.06640	1.07910	0
2003-02-21	1.07910	1.08450	1.06640	1.07630	0
2003-02-28	1.07630	1.08370	1.07040	1.07980	0
2003-03-07	1.07980	1.10640	1.07980	1.10030	0
2003-03-14	1.10030	1.10830	1.06880	1.07400	0
2003-03-21	1.07400	1.08430	1.04990	1.05220	0
2003-03-28	1.05220	1.07990	1.05220	1.07790	0
2003-04-04	1.07790	1.09570	1.06800	1.07290	0
2003-04-11	1.07290	1.08290	1.05580	1.07510	0
2003-04-18	1.07510	1.09750	1.07140	1.08800	0
2003-04-25	1.08800	1.10480	1.08200	1.10340	0
2003-05-02	1.10340	1.12850	1.09320	1.12270	0
2003-05-09	1.12270	1.15350	1.12020	1.14910	0
2003-05-16	1.14910	1.16220	1.13680	1.15720	0
2003-05-23	1.15720	1.18360	1.15720	1.18270	0
2003-05-30	1.18270	1.19330	1.16900	1.17660	0
2003-06-06	1.17660	1.18870	1.16290	1.16990	0
2003-06-13	1.16990	1.18760	1.16530	1.18620	0
2003-06-20	1.18620	1.19290	1.15490	1.16040	0
2003-06-27	1.16040	1.16210	1.13980	1.14260	0
2003-07-04	1.14260	1.16080	1.13980	1.14860	0
2003-07-11	1.14860	1.14870	1.12570	1.12960	0
2003-07-18	1.12960	1.13360	1.11090	1.12730	0
2003-07-25	1.12730	1.15480	1.12410	1.15080	0
2003-08-01	1.15080	1.15390	1.11330	1.12600	0
2003-08-08	1.12600	1.14250	1.12580	1.13000	0
2003-08-15	1.13000	1.13790	1.12170	1.12550	0
2003-08-22	1.12550	1.12670	1.08340	1.08890	0
2003-08-29	1.08890	1.09970	1.07880	1.09880	0
2003-09-05	1.09880	1.11110	1.07600	1.11050	0
2003-09-12	1.11050	1.13230	1.10450	1.12860	0
2003-09-19	1.12860	1.13810	1.11360	1.13590	0
2003-09-26	1.13590	1.15340	1.13590	1.14770	0
2003-10-03	1.14770	1.17660	1.13940	1.15680	0
2003-10-10	1.15680	1.18570	1.15320	1.18010	0
2003-10-17	1.18010	1.18130	1.15440	1.16720	0
2003-10-24	1.16720	1.18550	1.16000	1.17940	0
2003-10-31	1.17940	1.17940	1.15630	1.15800	0
2003-11-07	1.15800	1.16170	1.13730	1.15330	0
2003-11-14	1.15330	1.18030	1.14430	1.17800	0
2003-11-21	1.17800	1.19760	1.17260	1.19150	0
2003-11-28	1.19150	1.20130	1.17500	1.19890	0
2003-12-05	1.19890	1.21760	1.19350	1.21640	0
2003-12-12	1.21640	1.23050	1.21120	1.22920	0
2003-12-19	1.22920	1.24380	1.21280	1.23760	0
2003-12-26	1.23760	1.24680	1.23460	1.24260	0
2004-01-02	1.24260	1.26460	1.24240	1.25910	0
2004-01-09	1.25910	1.28670	1.25570	1.28410	0
2004-01-16	1.28410	1.28960	1.23500	1.23710	0
2004-01-23	1.23710	1.27740	1.23310	1.25860	0
2004-01-30	1.25860	1.26630	1.23480	1.24730	0
2004-02-06	1.24730	1.27240	1.23890	1.27010	0
2004-02-13	1.27010	1.28920	1.25630	1.27390	0
2004-02-20	1.27390	1.29270	1.24920	1.25220	0
2004-02-27	1.25220	1.27120	1.23690	1.24930	0
2004-03-05	1.24830	1.25400	1.20550	1.23730	0
2004-03-12	1.23870	1.24560	1.21600	1.22200	0
2004-03-19	1.21920	1.24300	1.21700	1.22740	0
2004-03-26	1.22780	1.23990	1.20690	1.21240	0
2004-04-02	1.21180	1.23870	1.20440	1.21340	0
2004-04-09	1.21150	1.22180	1.19800	1.20860	0
2004-04-16	1.20860	1.20980	1.18670	1.19890	0
2004-04-23	1.20150	1.20770	1.17760	1.18350	0
2004-04-30	1.18210	1.20120	1.17580	1.19800	0
2004-05-07	1.19800	1.21800	1.18740	1.18860	0
2004-05-14	1.18740	1.19410	1.17710	1.18790	0
2004-05-21	1.18870	1.20670	1.18770	1.19930	0
2004-05-28	1.19840	1.22940	1.19310	1.22120	0
2004-06-04	1.22430	1.23060	1.21360	1.22870	0
2004-06-11	1.22930	1.23500	1.19640	1.20180	0
2004-06-18	1.20030	1.21680	1.19520	1.21390	0
2004-06-25	1.21350	1.21910	1.20390	1.21580	0
2004-07-02	1.21760	1.23260	1.20650	1.23200	0
2004-07-09	1.23230	1.24210	1.22650	1.24110	0
2004-07-16	1.24130	1.24600	1.23000	1.24470	0
2004-07-23	1.24400	1.24600	1.20860	1.20990	0
2004-07-30	1.21030	1.21880	1.19900	1.20230	0
2004-08-06	1.20600	1.22880	1.19670	1.22870	0
